"compoundId","Early_1-pbs_751-1","Early_1-pbs_751-2","Early_1-pbs_751-3","Early_1-pbs_752-4","Early_1-pbs_752-5","Early_1-pbs_752-6","Early_2-ct26_739-1","Early_2-ct26_739-2","Early_2-ct26_739-3","Early_2-ct26_740-4","Early_2-ct26_740-5","Early_2-ct26_740-6","Early_3-c26_747-1","Early_3-c26_747-2","Early_3-c26_747-3","Early_3-c26_748-4","Early_3-c26_748-5","Early_3-c26_748-6","Mid_1-pbs_749-1","Mid_1-pbs_749-2","Mid_1-pbs_749-3","Mid_1-pbs_750-4","Mid_1-pbs_750-5","Mid_1-pbs_750-6","Mid_2-ct26_735-1","Mid_2-ct26_735-2","Mid_2-ct26_735-3","Mid_2-ct26_736-4","Mid_2-ct26_736-5","Mid_2-ct26_736-6","Mid_3-c26_745-1","Mid_3-c26_745-2","Mid_3-c26_745-3","Mid_3-c26_746-4","Mid_3-c26_746-5","Mid_3-c26_746-6"
"Inosinic acid",110616.918558103,0,0,9476.64414005797,0,5352.77340605829,0,0,4803.54260487451,4696.43167890887,18328.507961005,221376.801155883,1057.11679226522,0,194051.321853354,10480.2671759707,0,0,2629.46258150993,0,624.407076730167,291.818900828979,266.563564255228,6867.80497533285,1287.73140122385,5813.80175166226,1456.24595863066,439.919388881585,388.529235241463,17182.2559249769,5263.55349733397,1692.14426266447,14419.9934062388,0,0,313.919696780919
"Inositol cyclic phosphate",195566.92530039,128330.323884669,212474.781484798,211376.583516161,402408.215634194,329437.092864066,274625.512526074,217755.308777833,325060.481010169,63966.3617487417,383698.504755847,209656.238143792,380244.805514524,320929.677390484,337180.533749604,960683.620663857,775324.78591222,708075.09986627,239712.097214449,201616.457718083,803421.716930337,110348.107784816,291392.136869354,142532.160824544,242094.162080374,717231.675024557,522194.066419921,240918.285897155,375046.382848641,1317368.25756157,428601.607701863,349204.388219107,469522.536817306,906983.712358981,803578.550694466,665274.142054076
"irganox 330",81006.7281688488,18325.1013052067,130729.194199182,43330.1749672613,47886.781553745,33642.4312616135,64374.502186703,44834.8349803981,6069.02797566912,49295.5565293947,42598.2850875588,40002.0953537439,0,44763.3931757611,91777.1532593004,23407.8474488882,21316.9024664964,86809.4373864683,115586.253284135,65735.5853377507,21635.6852514709,41448.9553989011,108562.039363461,119662.107460446,29429.9035714344,69880.1747092745,62808.6642062937,47032.8752295847,15533.3663934553,37478.1735588194,34517.7657290239,64274.0331395297,0,42379.4977672367,33248.7822953285,97732.0288408847
"Isobutyryl-L-carnitine",11191175.7914424,8655973.64558405,9694954.02322729,8082011.20429236,10488834.7390286,10306333.3573047,11814629.9512715,8202220.44591963,12779325.4422122,10823820.3423859,8112178.97250424,8815898.77128744,3854537.37089621,5525914.13786637,10807260.167383,5924541.08830267,4950553.18218032,6025564.76018843,7171287.01088031,6959810.06492968,4586249.2809178,7022763.73588485,5124483.65269044,5623441.08107341,3090864.73407727,2370760.06203667,2814394.06298864,3000148.21837853,3569403.69609743,3162885.5611264,2877237.08066978,3256327.82105253,2579052.11492481,2748058.12303466,2652041.47215323,1933185.86521184
"Isobutyrylglycine",7280866.8877526,2344539.11807265,2446065.47378703,3170874.49990668,9313325.70648443,4317303.82909232,2770082.61061719,4794821.20653073,4924049.93348047,3830937.25719795,6725215.50114987,9799600.00946418,10159245.9766986,3143231.0937509,9823935.1514269,20833562.1081675,13566778.2149386,16769526.0430564,3151218.00149387,2263802.76834397,6393768.01102026,2164124.85395632,4946262.17436042,2406145.48460813,6119261.35702552,8942134.96262657,11231750.442985,6680137.05317897,10012759.8841302,16545652.7231195,7640186.15869094,10797187.8800097,7827956.29052282,9684006.41118019,11462155.5492041,14469898.5174079
"isocaucalol  isomer",461074.195220019,512696.505742787,647812.077999957,704226.934202671,539642.715023655,488994.344369318,642912.742189383,498274.829783107,403773.394345522,528142.071233408,791928.605040897,868276.512747504,587895.688077733,729432.814815564,812268.464763247,743566.268828932,341147.796162432,444675.831157895,563367.076750726,412799.397645337,637914.570622501,374658.532909296,537454.113669896,350287.756868068,543403.644718615,1275552.72023825,426572.5446297,516443.325799794,687471.317610111,316104.137629232,317525.132643262,267969.050913586,172009.884086967,286214.925549481,364320.46809673,325675.358289126
"Isoelemicin",155042.375447751,53908.2809546446,161372.356750192,143508.276273009,90233.0769202542,99832.2777242778,162905.296049086,110820.492108458,140452.94520947,99294.3162448562,159612.92722546,114877.878438599,135571.519479093,275619.228646983,82587.8906429558,190996.91252379,276131.962226225,226025.996696851,183156.099167935,173468.251303012,156196.391455889,122533.773901116,142850.290843292,91299.0243586589,90614.4474958871,199966.240167444,211588.741439413,214055.931385272,257983.53811686,234157.167844863,197371.46598431,171755.537987134,56502.1761819872,254478.926881446,300508.880758339,250867.495527829
"isovaleroylglycine isomer",237008.615660919,147246.229029513,178006.910308575,140716.968442179,265544.299876178,326321.363373995,117344.550532266,405120.471463759,865274.933028652,443232.553412946,515975.008086505,63063.8452248211,103565.505819941,1024640.27821846,75381.141727757,107087.773776855,34373.4847908906,77026.6310942337,427858.906171778,184652.163999333,715601.011663239,624547.306110513,534984.758392675,280939.351537726,254738.152518159,241211.040127475,243754.227517986,137767.001372818,190185.943115009,76514.8796380965,34217.5652297132,71104.0047348746,51545.9563214609,427298.692322413,4534.01069400178,18796.8442928258
"Itaconic acid",16640.8622862913,9519.7961486456,15316.4052187355,11263.2628268618,12700.2095055927,14542.9497163795,11689.9925696794,13658.8092814131,18341.9988868653,10781.4881051408,14983.0801015856,17328.7107158376,11006.6220341657,13500.6585186185,14835.8364737475,9876.83682077725,14658.9693133767,12002.5984866288,15354.7472857676,12978.047615899,10419.3683405123,16568.0652262671,11734.6588983023,12771.0171818168,11490.7146747847,9018.66765794414,12192.8747595612,14383.5035496519,11978.7125691891,9809.87692029132,11683.9076490295,15409.0399481723,12530.2091344267,13182.6097549969,11556.6174947414,10739.6524057409
"Janthitrem E",5390140.59491325,3322376.44076622,6076017.75933393,5601780.92415961,4208970.05142262,5249995.79348271,4122140.5638904,5349749.1925116,2596724.41711866,4547462.10231188,4009461.874261,5156213.84503279,1078815.82536494,3624859.33992751,4296020.80014325,2367173.48009408,2983968.15341239,2044688.08342729,5595833.54901428,4935124.10192874,2993670.21391481,6615179.28262501,3306343.28747074,5513525.73672724,2103962.44842496,3522465.75427071,2039760.11500109,3860547.90170196,4334499.38617961,1001717.79907035,1667273.46054913,2592452.37701186,780083.112344149,2033328.82333813,1303350.24310735,1726743.23457526
"Jasmonic acid",575798.600994416,238013.349920469,509554.295181588,540764.354440034,442101.131716273,458600.94417098,536426.856593941,457611.555820061,480352.029647431,482422.588295924,775607.338496103,663970.280837661,377788.707605602,673538.896025907,481482.854685101,685679.456863999,851512.384741876,680146.840831856,624479.545098545,491095.81457308,504707.37269742,453431.670897248,497943.626437029,375173.750462956,268496.940933995,588082.33029919,703561.254161115,602696.16819902,728094.22097765,819220.378881818,664272.393975004,661401.041611805,207034.827538828,712373.975180776,718543.711030676,721948.319008216
"juvenile hormone iii acid diol  isomer",60435.2157220314,0,85620.2590471356,128168.48157917,43822.7622559091,85195.4643683978,23136.1782440714,78883.7500292324,1856.48263903049,61528.4692275476,81274.7045761326,363032.731292452,50031.3491717304,24901.7822605705,184128.066698186,434238.381791799,89768.449662101,183094.825521399,35699.9628760646,0,29065.1747701366,0,0,0,23409.7326159819,37351.07783837,52453.0657232615,26173.5614584349,9566.62966780152,24819.3556076293,19682.9614860016,6349.4904773948,47718.5823051407,0,15889.3165953294,43651.7212964389
"Ketorolac",219662.481860431,160494.563289395,185665.054986768,224431.444823234,272636.055771648,200206.859164506,239482.730457955,199153.03046344,225708.706612385,208387.406979376,191365.02614112,207331.436633625,91537.9052994646,130081.703928458,215340.282512162,125861.190687876,108640.126872387,121501.816205796,152591.595731915,167990.834364964,209017.004704242,191658.142003711,181399.994055503,200049.892878411,77858.7827094921,99244.9244312841,113103.146849937,122321.930112116,148135.361660085,163674.786442063,149296.74124206,121622.516955432,127372.075260951,89113.1448920011,95531.3655741431,113386.448730293
"Kynurenic acid",22788.0956018444,5242.13946678563,21967.0864527836,9487.50976381484,36653.6021884289,11169.622055982,13496.1318337556,5325.28297355629,18898.5493903962,18040.785422242,16570.2471673271,35665.6438418822,5846.67562364837,4650.30938168474,9600.51541169718,27634.8295087324,2751.35724181093,11942.1843418919,12117.146040415,14392.5715071495,23758.0250707685,20394.2568319287,24530.9285978021,10922.1516859219,3291.71518527601,9771.93575928284,13397.1901732863,489.737239276572,17730.2777243581,13494.1174797273,3632.91632372508,17795.5447367043,3964.0081842482,5856.21410056769,4222.25240730836,12127.2262677895
"L-(+)-Citrulline",4368502.74860921,5449601.82754307,7025014.21452619,4582454.42972223,5150616.52940527,4819562.4352871,5478537.65111796,5442199.3041198,4220186.88666486,6577506.72833953,7109579.95983079,5491877.72393217,5314450.77316183,4652305.26128346,6982176.83793259,5355252.00207808,4503319.35554355,4123396.50794201,4233824.89885085,3975047.99553303,4098396.24458087,5070653.27218757,4846078.674541,3331182.3725051,3783326.7491948,3848300.54081648,3542979.24157831,4726470.97386225,4241485.60685718,3754175.23085463,4348802.18460845,4155789.59874724,3756979.76918698,5141686.74191205,4291105.87037145,3343770.23209922
"L-(+)-Lactic acid",723610638.858974,314891276.08237,351519042.421036,454441187.109379,364516476.686134,354658169.504704,273159639.014473,323405997.526542,461939301.470763,471906932.222374,455259875.251866,614892460.645716,286784103.387046,257578592.826038,693224323.700029,350742027.811621,413054602.524793,414353745.767332,251528208.829624,297756103.967982,316286747.280104,241976588.453406,316681135.753463,361419863.137519,420565756.383237,328246452.12573,334674332.04993,372948916.66153,431978153.885594,375633811.768706,362768963.15757,535895759.415932,520765418.501413,278321369.224622,385350781.086027,499937580.220061
"L-Acetylcarnitine",278463656.559406,198735004.599991,259653515.255398,253610326.417184,351779222.841517,288618602.519441,323810544.552863,259355494.635592,317329577.498177,206649002.331229,287427524.462548,299094166.754663,154472631.591551,171536159.832978,272398339.845855,180789012.390042,167329939.863805,168662599.694908,191594403.024288,167963576.526281,309675657.587608,222407578.583136,247689141.672211,159250087.319111,114898138.097649,168470735.861721,158586723.889214,149317948.889381,194098833.750431,217420200.609665,180479483.212168,138635524.11951,134885699.976297,185969507.85831,156881074.957573,120392702.632057
"L-Alanine",4889923.24018147,991927.55876109,878107.546857354,1719892.79485676,1141134.90314738,1137747.05083419,655835.998413461,952598.246627287,807184.302978663,1782529.57125869,2234438.91695643,4876117.44667142,1612235.62715743,930817.258419662,5999147.90950788,1679567.8986597,2313613.80525879,1866193.18674047,957683.953965944,1132873.51364413,758330.919601158,1322337.36282941,1328194.4801657,1336912.96883284,1518830.90544553,1412886.68738568,1447126.41872761,1501861.9108768,1214169.11017144,2569059.5200743,2400386.35531267,2554179.74695795,2586414.19446991,1871005.47047372,2295222.62517753,2224615.82647506
"L-Allothreonine",5414614.32799217,4189791.62744895,6171553.87845721,4564009.1586383,5030862.75597699,4161616.84398607,4489512.75854047,5176256.31878234,3617982.42236411,4765199.16525863,6348835.4407882,5029019.61279906,4132642.48282903,3796960.32764396,5089145.27799966,3847563.27150971,4250298.59176643,3587005.77912891,4159749.00043616,3891655.51878626,4454827.7363807,4552690.66598804,4154960.80300832,3857467.91297538,3452123.19416228,3541685.16065722,3720793.11370181,3185843.29499239,3908083.31035173,5749574.07789965,4329798.45931087,4252213.9916444,5438044.17945637,3999585.56333437,5654940.25549233,3993262.73606061
"L-Arabitol",800639.81746877,501024.935885329,622482.501721543,537432.718567919,485597.059389015,555117.3585707,474552.863683024,523814.386479795,616225.203146488,692580.085395962,600611.263518259,715588.458730278,594054.976857217,522885.050306344,858891.378737764,825958.806073276,588618.810378625,569172.566944238,408474.781882429,383562.221009069,579363.077854919,500860.669548701,473277.913646992,411748.93768806,488298.00127643,660665.193845131,468710.590315694,477340.802015183,751984.224339236,455913.372853396,681880.040575269,671256.112953117,643318.72687462,548473.640098458,504350.286486499,569588.590823535
"L-Arginine",101823.708946785,3173063.07911481,5038734.45889302,5478344.38019814,5309470.04481768,3885289.15167474,4224566.26887686,4850190.6865277,3018001.05250403,5814789.45753738,3527994.06521985,189842.330207868,2945902.31793327,3605716.64896799,5851673.73356938,7306211.15802019,5292451.29646185,4128557.50418147,5018163.73024304,4646645.09038467,4229783.52420375,4765590.49301984,4391230.97559283,4991178.10887263,8134433.03992731,6950816.08661287,7947403.15245895,7594554.0767756,7268891.05957793,11790968.3147907,8377900.03209316,9939121.52654982,12212471.354444,9634738.96097943,10570450.2554324,11007075.7850187
"L-Asparagine",186698.244620698,153403.750792771,246282.33160052,156116.458309448,163880.24232144,133416.464428624,180939.059961875,192638.975546137,118361.679357096,211816.09543203,222996.880286478,184572.636699303,128789.470908739,121242.794123059,129480.801374115,104938.579155582,97638.1733407135,82489.9116218682,173162.269122676,143177.173131565,143337.529385843,172165.893205101,147025.337927376,137302.021435028,115225.515201709,119712.800126017,95599.5961316501,116817.630797494,122216.25486247,124482.306836924,119226.212952811,113894.415980468,139314.871051331,107601.413430055,116068.065351339,106905.469944898
"L-Aspartic acid",461735.907643528,248560.541592271,246881.323949556,398064.364674204,158816.650327676,237314.052066236,117211.840908946,189303.65154943,92631.6155374417,342484.068190231,470905.786067162,797320.23896918,156952.343537746,182068.371729476,722416.986176669,274161.0626085,206961.354194984,125284.43383208,176219.579145268,164500.150788581,106487.909710375,200421.432030951,206115.558344926,514357.907178259,271969.148418534,275139.026644275,176441.09024804,253139.880597051,297615.531885445,301205.973768154,368249.521614507,273380.02719513,292926.747249618,154325.623751091,141711.479004725,229603.641551544
"L-Carnitine",239023986.699111,171757452.94135,203060464.992946,214416816.155286,129312791.181977,156836368.568289,174944495.399906,184216072.407185,159665174.001269,217757777.124063,151103682.413222,167896182.000941,76827567.5565715,85841515.8511551,163164360.023436,53028326.1459155,50781464.9670117,57340977.4177105,119931735.405091,107820264.753288,68715490.4215409,158864820.086989,90684586.4679507,132592101.964343,75494530.7809854,51629902.9736663,61397172.4572251,65781904.8818273,79276950.3997771,49863146.9567138,69581553.0432419,78635723.8013237,65729187.5136005,50669553.0998146,46609996.7992686,42936757.4903712
"L-Cystathionine",1019.02178088811,608.064190189011,280.809614334282,474.322575194424,239.045718080932,393.575827530309,575.449514704816,266.954334993397,271.6,647.626314469308,696.667051985883,935.169503618087,1147.35768455389,263.328861600056,396.47989213631,494.289253839219,378.78588140782,1021.16974621191,1262.31622441013,461.666973419015,1167.4288453188,1537.45723867009,1571.26576349958,2072.47831844137,398.292306899741,1643.45875951788,563.106891497662,1586.00729380819,2850.22590696953,1010.58607322435,915.124547365103,800.388753568477,1024.20065958506,998.321225058868,916.075660601614,1018.27704682358
"L-Cysteine",2732.29875132573,4679.6462861325,2491.22996107213,2560.90388891037,3711.55256418438,4038.03259842893,3032.66219062781,4940.51178301306,3785.51748691287,3988.17457062468,4152.58455283201,2891.3132822519,3731.72995940587,2732.40406539942,2655.14048590552,3525.76597651722,5089.2618358107,4556.24751707474,1329.2544594047,2514.46548289232,1475.50663019732,5363.42434508673,5657.80159111846,2500.00971598828,1252.76796332185,943.792491920863,290.426474418444,3477.79354515818,1038.76462063672,5522.09694399324,3633.68421572363,3008.50659994891,2481.90407078521,4227.37700533899,3029.65559500583,3356.70614863979
